BOOTQUEST_QUEST_NAME,Bootstrapping your way to faster websites,,,,
BOOTQUEST_QUEST_SUBTITLE,What you'll do,,,,
BOOTQUEST_QUEST_DESCRIPTION,"Learn to use Bootstrap, one of the fasters and most popular web libraries out there!",,,,
BOOTQUEST_1,"Hiya, <b>{{user_name}}</b>! You've been doing some great website work so far - but I'm sure you've wondered if there was a <b>really</b> fast way to build a website.",daemon,,,
BOOTQUEST_2,"Well, there is! There's lots of code out there in these big collecitons called <b>libraries</b>- grab one of those, and you've got a ton of basic (and sometimes advanced!) functions and pieces already figured out for you. ",daemon,,,
BOOTQUEST_3,"<b>Bootstrap</b> is one of the most popular <b>libraries</b> out there, and since the code has all been used and reused thousands of times, it has barely any bugs. That's a big weight off your shoulders!",daemon,,,
BOOTQUEST_4,"Let's jump right into creating a website with Bootstrap. If your browser doesn’t open, click on the following link: <u><span insert_hyphens=""false"" foreground=""#3584E4"">https://codepen.io/Hack-Computer/pen/ExamVOm</span></u>",daemon,,,
BOOTQUEST_5,"You might recognize CodePen from some of your previous activities in the Web Pathway. This time, though, we're starting with a (relatively) blank canvas.",daemon,,,
BOOTQUEST_6,"If you look at the <b>CSS</b> and <b>JS</b> panes, you can click the <b>gear</b> icon at the top of each of those panes to see that we've already <b>imported</b> some code for you. This is how you use a library - you <b>import</b> it. It's like referring to a character that was introduced earlier on in a book series. ""If you want to know more about Jeff, read the previous book.""",daemon,,,
BOOTQUEST_7,"In that same way, all the bits that make up <b>Bootstrap</b> are referred to in the library we <b>imported</b>, and you can just refer to them and have them work.",daemon,,,
BOOTQUEST_8,"This lets <b>Bootstrap</b> do all the heavy lifting, which frees you up to concentrate on the overall design of the website.",daemon,,,
BOOTQUEST_9,"Let's take a look at the Bootstrap components you'll be using for the project. I'll launch another tab on your browser. If another tab doesn’t appear, click on the following link: <u><span insert_hyphens=""false"" foreground=""#3584E4"">https://getbootstrap.com/docs/4.4/components/</span></u>",daemon,,,
BOOTQUEST_10,"These <b>Components</b> are all included in <b>Bootstrap</b>, all you have to do is reference them and they'll show up in their full glory, like the heroic ranger the author introduced 5 chapters ago that rides in to save the day!",daemon,,,
BOOTQUEST_11,"Let's add a <b>Carousel</b> to your page - lots of websites have these, it's that big image at the top that changes every so often. Click on the <b>Carousel</b> link in the left-hand section of the page, then find the section called <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">With controls</span></tt>. Just under the image, you’ll see a bit of code with a <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">copy</span></tt> link at the top right corner.",daemon,,,
BOOTQUEST_12,Click the link to copy the code and paste it onto line 11 of your Codepen.,daemon,,,
BOOTQUEST_13,"You won't notice a huge change because the carousel doesn't have any pictures to display, but we're about to fix that.",daemon,,,
BOOTQUEST_14,"Find the first of the three <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;img&gt;</span></tt> tags. To the right of img, replace the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">...</span></tt> with <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">""<u><span insert_hyphens=""false"" foreground=""#3584E4"">https://bit.ly/happycat1</span></u>""</span></tt>. Don't forget to keep the quotation marks. :)",daemon,,,
BOOTQUEST_15,"The line should look like this: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;img src=""<u><span insert_hyphens=""false"" foreground=""#3584E4"">https://bit.ly/happycat1</span></u>"" class=""d-block w-100"" alt=""...""&gt;</span></tt>",daemon,,,
BOOTQUEST_16,"Boom, the carousel appeared with an image. Great job!",daemon,,,
